time,open,high,low,close,tick_volume,spread,real_volume
1786736700,4375.66,4379.96,4373.48,4376.21,7589.0,,
1786737600,4376.23,4376.23,4371.45,4372.82,2933.0,,
1786738500,4372.82,4374.93,4372.49,4374.76,1399.0,,
1786739400,4374.75,4376.8,4373.64,4375.54,1235.0,,
1786740300,4375.54,4376.07,4374.84,4375.59,1095.0,,
1786917600,4384.42,4386.42,4372.18,4375.8,4542.0,,
1786918500,4375.8,4376.0,4372.76,4374.54,2251.0,,
1786919400,4374.54,4379.0,4374.54,4377.78,1777.0,,
1786920300,4377.78,4386.92,4377.69,4385.94,2296.0,,
1786921200,4385.94,4386.27,4379.58,4379.86,2391.0,,
1786922100,4379.85,4381.21,4372.69,4374.76,2500.0,,
1786923000,4374.76,4375.21,4367.18,4368.34,3301.0,,
1786923900,4368.34,4373.86,4368.3,4370.37,3048.0,,
1786924800,4370.37,4379.61,4368.09,4378.84,6908.0,,
1786925700,4378.84,4390.94,4378.52,4389.97,5408.0,,
1786926600,4389.97,4397.6,4387.6,4395.83,5559.0,,
1786927500,4395.83,4402.24,4394.31,4400.8,6473.0,,
1786928400,4400.79,4411.85,4399.14,4409.38,14404.0,,
1786929300,4409.38,4416.5,4406.3,4407.21,10765.0,,
1786930200,4407.2,4408.12,4397.65,4403.63,8178.0,,
1786931100,4403.54,4403.91,4392.14,4395.74,5843.0,,
1786932000,4395.74,4398.24,4392.6,4394.4,5433.0,,
1786932900,4394.4,4397.5,4389.97,4395.49,4067.0,,
1786933800,4395.49,4398.2,4389.82,4393.18,6604.0,,
1786934700,4393.11,4393.51,4388.5,4393.34,4879.0,,
1786935600,4393.34,4395.03,4388.72,4390.37,4903.0,,
1786936500,4390.37,4393.58,4388.15,4393.05,4072.0,,
1786937400,4393.05,4397.22,4391.1,4395.23,3318.0,,
1786938300,4395.23,4397.74,4393.0,4397.16,2627.0,,
1786939200,4397.16,4399.66,4396.56,4398.47,3644.0,,
1786940100,4398.47,4398.97,4390.21,4391.02,2652.0,,
1786941000,4391.02,4396.67,4388.98,4395.77,2875.0,,
1786941900,4395.77,4397.97,4389.92,4390.83,2648.0,,
1786942800,4390.83,4393.28,4386.98,4387.78,3414.0,,
1786943700,4387.78,4399.49,4387.0,4399.49,3565.0,,
